match_id,date,team_a,team_b,team_a_kills,team_b_kills,odds_home,odds_away,closing_odds_home,closing_odds_away,target,tA_winrate,tA_kills,tB_winrate,tB_kills,form_diff,kills_diff,days_since_patch,rank_diff,games_a_7d,games_b_7d,hype_score_home,hype_score_away,hype_diff,steam_home,steam_away,steam_diff,rest_days_home,rest_days_away,rest_diff,height_home,height_away,weight_home,weight_away,reach_home,reach_away,age_home,age_away,height_diff,weight_diff,reach_diff,age_diff,bmi_home,bmi_away,bmi_diff,injury_severity_home,injury_severity_away,gym_tier_home,gym_tier_away,camp_investment_home,camp_investment_away,health_diff,gym_tier_diff,camp_investment_diff,p_model,ev_home,ev_away,bet_side,bet_ev,bet_odds,closing_odds,raw_kelly,stake_fraction,return_factor,strategy_return,bankroll,clv_pct,p_market_home,edge_home_pct
M_480,2023-12-09 00:00:00+00:00,QPR,Hull,2,0,3.2,2.3,3.21,2.39,1,0.3843448249122332,1.0,0.5694823204556407,1.5,-0.18513749554340753,-0.5,30.0,0.0,0,0,-0.05176979520578562,-0.46916936674683574,0.4173995715410501,-0.0031152647975076775,-0.03765690376569053,0.03454163896818285,8.0,7.0,1.0,175.10883012922017,190.88038828167248,69.96670069568357,80.67500540437116,172.9422590112792,189.9157070375882,28.564324220917957,26.735185953076105,-15.771558152452315,-10.708304708687592,-16.973448026309,1.8291382678418522,22.81788052870734,22.14197640635155,0.6759041223557922,0.0,0.0,2,2,8.332433015112247,2.152663702167116,0.0,0,6.179769312945131,0.5591458562867415,0.789266740117573,0.013964530540494513,home,0.789266740117573,3.2,3.21,0.35875760914435134,0.03587576091443514,2.2,0.0789266740117573,15261.98430741306,-0.31152647975076775,0.3125,24.664585628674153
M_481,2023-12-09 00:00:00+00:00,Rotherham,Swansea,1,2,3.3,2.15,3.37,2.18,0,0.17027126885466687,0.7,0.38270974464590035,1.6,-0.21243847579123348,-0.9000000000000001,30.0,0.0,0,0,-0.9250537623344333,0.5866297520656765,-1.5116835144001097,-0.020771513353115778,-0.013761467889908396,-0.007010045463207382,11.0,10.0,1.0,186.65851645377379,177.5167659119064,64.9237263820578,102.70135012307168,187.7492814241696,177.56463540505814,27.808206658923947,30.026153073546688,9.141750541867395,-37.77762374101388,10.184646019111455,-2.217946414622741,18.634074145602213,32.59097842068045,-13.956904275078237,0.0,0.0,4,5,6.925483503883762,4.109046321016503,0.0,-1,2.8164371828672587,0.5352197895111036,0.7662253053866419,-0.0007225474488727901,home,0.7662253053866419,3.3,3.37,0.33314143712462696,0.0333141437124627,-1.0,-0.0333141437124627,14753.544368858553,-2.077151335311578,0.30303030303030304,23.218948648080058
M_482,2023-12-09 00:00:00+00:00,Stoke,Sheffield Weds,0,1,2.0,4.0,2.04,4.08,0,0.31649554256543483,1.2,0.2790975966350367,0.6,0.037397945930398135,0.6,30.0,0.0,0,0,0.7669919540680139,0.5630272473402325,0.20396470672778144,-0.019607843137254943,-0.019607843137254943,0.0,7.0,7.0,0.0,161.47161813097017,186.1579701004925,71.51436753762066,85.79482436385396,162.18098460284568,185.67024160674387,29.492122518172064,28.157171555470317,-24.68635196952232,-14.280456826233305,-23.48925700389819,1.3349509627017468,27.42842734435472,24.756988797199515,2.671438547155205,0.5,0.0,2,5,8.702609094082794,2.393562782764304,-0.5,-3,6.30904631131849,0.6238172398457728,0.2476344796915455,0.504731040616909,away,0.504731040616909,4.0,4.08,0.16824368020563632,0.016824368020563633,3.0,0.0504731040616909,15498.201549066724,-1.9607843137254943,0.5,12.381723984577276
M_477,2023-12-09 00:00:00+00:00,Cardiff,Millwall,1,0,2.1,3.8,2.14,3.85,1,0.40820434027149666,1.3,0.30930360662422846,1.2,0.0989007336472682,0.10000000000000009,30.0,0.0,0,0,0.27730875543397016,-0.8138110883743461,1.0911198438083163,-0.01869158878504673,-0.012987012987013102,-0.005704575798033629,7.0,10.0,-3.0,181.79240390672052,155.87783678758876,82.65429187784885,93.01254841637258,187.42036121234995,161.00396349994028,24.22394692527673,27.79903331025846,25.91456711913176,-10.358256538523733,26.416397712409662,-3.575086384981727,25.010014555668786,38.2800770479471,-13.270062492278317,0.0,0.0,5,2,7.029400795446502,6.711313830827313,0.0,3,0.31808696461918906,0.6075379397458521,0.2758296734662895,0.4913558289657618,away,0.4913558289657618,3.8,3.85,0.17548422463062924,0.017548422463062926,-1.0,-0.017548422463062926,15226.232560866005,-1.2987012987013102,0.47619047619047616,13.134746355537597
M_128,2023-12-10 00:00:00+00:00,Tottenham,Newcastle,4,1,2.15,3.1,2.23,3.08,1,0.39870885451413834,1.8,0.625382119156706,2.2,-0.2266732646425677,-0.40000000000000013,30.0,0.0,0,0,-0.7024324096418313,0.17731917322138102,-0.8797515828632123,-0.0358744394618834,0.006493506493506551,-0.04236794595538995,3.0,3.0,0.0,176.2229348213261,181.1842681381736,72.86564175012174,89.28021058181562,169.9751093107955,183.38602407227006,32.31560888131907,27.894314473389198,-4.961333316847487,-16.414568831693884,-13.410914761474572,4.421294407929874,23.463777666201636,27.19657620201633,-3.7327985358146947,0.0,0.0,3,4,7.2138758398121325,6.130594513610919,0.0,-1,1.083281326201214,0.4033043664477894,-0.13289561213725287,0.8497564640118531,away,0.8497564640118531,3.1,3.08,0.40464593524373954,0.040464593524373954,-1.0,-0.040464593524373954,14610.109249382975,0.6493506493506551,0.46511627906976744,-6.181191262197805
M_127,2023-12-10 00:00:00+00:00,Luton,Man City,1,2,17.0,1.14,18.31,1.13,0,0.24965665506962784,1.1,0.6520769614790067,2.4,-0.40242030640937887,-1.2999999999999998,30.0,0.0,0,0,-0.2411262412752151,-0.6037910633250805,0.3626648220498654,-0.07154560349535766,0.008849557522123908,-0.08039516101748156,5.0,4.0,1.0,172.47599621342113,182.34418558999312,78.60827729405536,93.92978633870544,171.38671038506268,184.64435155032515,36.381105999146506,30.199148995415797,-9.86818937657199,-15.321509044650085,-13.25764116526247,6.181957003730709,26.424754100383666,28.25006786182361,-1.8253137614399435,0.2,0.2,2,1,2.0597240699267525,4.128454260090521,0.0,1,-2.0687301901637687,0.33165714204593033,4.638171414780816,-0.23808914193236064,home,4.638171414780816,17.0,18.31,0.289885713423801,0.0289885713423801,-1.0,-0.0289885713423801,14186.583055087269,-7.154560349535766,0.058823529411764705,27.283361263416563
M_126,2023-12-10 00:00:00+00:00,Fulham,West Ham,5,0,2.38,2.9,2.44,3.03,1,0.4531640111049158,1.7,0.6161296034765045,1.6,-0.1629655923715887,0.09999999999999987,30.0,0.0,0,0,0.16476965742629024,0.5371174711587048,-0.37234781373241455,-0.024590163934426257,-0.04290429042904287,0.01831412649461661,4.0,3.0,1.0,174.38422926740762,169.74402470584593,104.84006639460688,91.36646171079796,166.41295981528867,171.20738409956178,32.81100385411333,31.397882561278355,4.6402045615616885,13.473604683808915,-4.794424284273106,1.4131212928349761,34.47568269103895,31.710114927116457,2.7655677639224905,0.2,0.0,5,1,9.985017171672336,6.144350330986381,-0.2,4,3.840666840685955,0.5296369949758105,0.260536048042429,0.36405271457014954,away,0.36405271457014954,2.9,3.03,0.19160669187902607,0.01916066918790261,-1.0,-0.01916066918790261,13914.758630262038,-4.290429042904287,0.42016806722689076,10.946892774891975
M_125,2023-12-10 00:00:00+00:00,Everton,Chelsea,2,0,3.1,2.25,3.03,2.36,1,0.6335583959541529,1.5,0.4248560125966263,1.8,0.20870238335752656,-0.30000000000000004,30.0,0.0,0,0,0.7251668668570241,-0.623397489498895,1.348564356355919,0.02310231023102327,-0.04661016949152541,0.06971247972254868,3.0,4.0,-1.0,176.1183340160518,173.87828542441216,63.2095820719943,92.42603528829358,177.078692252818,167.88724513898143,29.349932896589532,25.70931318202533,2.240048591639635,-29.21645321629928,9.191447113836574,3.6406197145642025,20.378573571309204,30.570576294070595,-10.19200272276139,0.0,0.2,1,4,6.497795646287166,9.053480686689765,0.2,-3,-2.555685040402599,0.667096118961172,1.0679979687796335,-0.2509662676626371,home,1.0679979687796335,3.1,3.03,0.5085704613236349,0.0508570461323635,2.1,0.10679979687796336,15400.85202557991,2.310231023102327,0.3225806451612903,34.45154737998817
M_487,2023-12-12 00:00:00+00:00,Sunderland,Leeds,1,0,2.8,2.4,2.88,2.45,1,0.5144241416134362,1.5,0.8660339940124963,2.1,-0.35160985239906006,-0.6000000000000001,30.0,0.0,0,0,0.6244497079758788,-0.813811615266107,1.4382613232419859,-0.02777777777777779,-0.020408163265306256,-0.007369614512471534,3.0,3.0,0.0,186.44770898354926,193.7631350776807,70.24824766398551,61.41243423865398,188.29384561864006,188.4790769420311,29.512584556371266,25.909208076897094,-7.315426094131425,8.83581342533153,-0.18523132339103654,3.6033764794741714,20.20790971119607,16.35738993280052,3.850519778395551,0.2,0.0,1,4,8.909483799481317,8.669910791777067,-0.2,-3,0.23957300770424972,0.39482310265866777,0.10550468744426977,0.45242455361919753,away,0.45242455361919753,2.4,2.45,0.323160395442284,0.032316039544228396,-1.0,-0.032316039544228396,14903.15748250646,-2.0408163265306256,0.35714285714285715,3.7680245515810618
M_486,2023-12-12 00:00:00+00:00,Watford,Ipswich,1,2,2.9,2.45,3.03,2.43,0,0.6566392138934108,1.6,0.8831749513298601,2.5,-0.22653573743644928,-0.8999999999999999,30.0,0.0,0,0,-0.9519025573475859,0.7986140111892257,-1.7505165685368116,-0.04290429042904287,0.008230452674897082,-0.05113474310393995,10.0,3.0,7.0,165.42343935019838,173.9104263057671,82.74153660965383,71.52433805941767,164.43680564209762,174.6716551673259,31.10366984449062,27.53430801594018,-8.48698695556871,11.217198550236162,-10.23484952522827,3.5693618285504414,30.236358770773798,23.648446024257666,6.587912746516132,0.0,0.0,4,1,2.1308058693709504,3.6750513936182534,0.0,3,-1.544245524247303,0.3269817152853795,-0.05175302567239948,0.6488947975508201,away,0.6488947975508201,2.45,2.43,0.44751365348332417,0.04475136534833242,1.4500000000000002,0.06488947975508201,15870.215618254362,0.8230452674897082,0.3448275862068966,-1.784587092151707
M_485,2023-12-12 00:00:00+00:00,Rotherham,West Brom,0,2,5.25,1.7,5.51,1.71,0,0.13931285229997384,0.7,0.49367446288947114,1.5,-0.35436161058949733,-0.8,30.0,0.0,0,0,0.23978173026453087,-0.7275165090782143,0.9672982393427452,-0.047186932849364704,-0.005847953216374324,-0.04133897963299038,3.0,3.0,0.0,172.05255759786644,184.0094913695233,92.32256629756141,83.6286767223835,170.7576616343015,183.7838764271636,28.588138059756893,28.17449098980381,-11.95693377165685,8.693889575177906,-13.026214792862078,0.41364706995308254,31.18786188797228,24.698738677102494,6.489123210869785,0.0,0.0,1,4,7.50612857794264,1.0043829999407565,0.0,-3,6.501745578001883,0.5593074802695233,1.9363642714149973,-0.25082271645818954,home,1.9363642714149973,5.25,5.51,0.4556151226858817,0.04556151226858818,-1.0,-0.04556151226858818,15147.144594658126,-4.718693284936471,0.19047619047619047,36.88312897933328
M_483,2023-12-12 00:00:00+00:00,Blackburn,Bristol City,2,1,1.91,3.8,1.98,3.84,1,0.4328174398714477,1.9,0.3842451470356417,1.1,0.048572292835806,0.7999999999999998,30.0,0.0,0,0,0.32651973994251504,0.5588167950310594,-0.23229705508854437,-0.03535353535353536,-0.01041666666666663,-0.02493686868686873,3.0,9.0,-6.0,164.29873366745147,176.12875729855028,91.65703577678342,79.98496868469442,155.2173774761453,177.83159599123186,31.071416026751756,19.410645035331402,-11.830023631098811,11.672067092088994,-22.614218515086577,11.660770991420353,33.95450281724176,25.78385423798148,8.17064857926028,0.0,0.2,4,3,7.885439689514218,1.0205206162528841,0.2,1,6.864919073261333,0.7188395839543734,0.37298360535285324,0.0684095809733809,home,0.37298360535285324,1.91,1.98,0.40987209379434425,0.040987209379434425,0.9099999999999999,0.037298360535285326,15712.108254829782,-3.535353535353536,0.5235602094240838,19.527937453028965
M_484,2023-12-12 00:00:00+00:00,Huddersfield,Preston,1,3,2.63,2.88,2.78,3.0,0,0.44000782256358867,1.0,0.31234984547723665,1.0,0.12765797708635201,0.0,30.0,0.0,0,0,-0.010502937115352218,0.27362721810070867,-0.2841301552160609,-0.0539568345323741,-0.040000000000000036,-0.013956834532374063,13.0,11.0,2.0,170.54658693944546,182.25363521226842,91.17292387211276,63.53160733355348,169.5443180275182,184.6719306778989,31.978064475004686,35.5608460138196,-11.70704827282296,27.64131653855928,-15.127612650380712,-3.5827815388149133,31.34583315234548,19.12658540654977,12.219247745795712,0.0,0.5,5,1,9.012078542311396,1.8201396207431544,0.5,4,7.1919389215682425,0.6302114354123819,0.6574560751345644,0.06499106601234006,home,0.6574560751345644,2.63,2.78,0.40334728535862846,0.04033472853586285,-1.0,-0.04033472853586285,15078.364633645133,-5.39568345323741,0.3802281368821293,24.998329853025258
M_488,2023-12-13 00:00:00+00:00,Cardiff,Birmingham,0,1,1.85,4.0,1.9,4.45,0,0.5158035511332772,1.3,0.25797925824926643,1.3,0.2578242928840108,0.0,30.0,0.0,0,0,-0.12035037946379257,0.8665728639704879,-0.9869232434342805,-0.02631578947368407,-0.101123595505618,0.07480780603193393,4.0,5.0,-1.0,191.37577100165436,186.5060778048295,77.49640379875987,82.59150976766192,181.2227354738002,186.0455649529038,32.2363261255517,30.44470423715099,4.869693196824869,-5.095105968902047,-4.822829479103575,1.7916218884007087,21.159609225734382,23.74375634700148,-2.5841471212670974,0.0,0.0,1,3,9.770143257609536,1.4489105392005255,0.0,-2,8.32123271840901,0.7871909554264516,0.4563032675389356,-0.14876382170580627,home,0.4563032675389356,1.85,1.9,0.5368273735752183,0.053682737357521826,-1.0,-0.053682737357521826,14268.916745236216,-2.631578947368407,0.5405405405405405,24.66504148859111
M_489,2023-12-13 00:00:00+00:00,Leicester,Millwall,3,2,1.36,8.5,1.35,9.9,1,0.7931369138835098,1.9,0.25306658722019554,1.1,0.5400703266633142,0.7999999999999998,30.0,0.0,0,0,-0.03497195689421195,0.06799370637973823,-0.10296566327395018,0.007407407407407307,-0.14141414141414144,0.14882154882154874,4.0,4.0,0.0,179.70642174897333,187.0418421787314,92.72754752034461,68.9519889317036,176.19830046585813,189.88055581753315,25.789151936904,26.19642645991155,-7.335420429758074,23.77555858864102,-13.682255351675025,-0.4072745230075512,28.71319894836809,19.709211754748626,9.003987193619462,0.0,0.0,5,1,6.232107295838696,4.009349249309478,0.0,4,2.2227580465292176,0.8171749281091102,0.11135790222838993,0.5540131110725635,away,0.5540131110725635,8.5,9.9,0.07386841480967513,0.007386841480967513,-1.0,-0.007386841480967513,14163.514519134033,-14.141414141414144,0.7352941176470588,8.188081046205141
M_490,2023-12-13 00:00:00+00:00,Norwich,Sheffield Weds,3,1,1.91,4.0,1.97,4.05,1,0.4850540444811814,1.6,0.4101754692514627,0.7,0.07487857522971869,0.9000000000000001,30.0,0.0,0,0,0.005081091971272711,-0.9500723229525965,0.9551534149238692,-0.030456852791878153,-0.012345679012345623,-0.01811117377953253,10.0,4.0,6.0,177.61552250633386,177.55162876818954,76.09063559340137,82.01793056365322,180.2456180626603,182.1272285290312,29.492414382521947,26.775614391601074,0.06389373814431565,-5.92729497025185,-1.8816104663709154,2.7167999909208724,24.119559741008548,26.017135923375378,-1.89757618236683,0.2,0.0,3,3,2.922295050624553,2.0888864711061292,-0.2,0,0.8334085795184238,0.6708726799209976,0.2813668186491054,0.31650928031600944,away,0.31650928031600944,4.0,4.05,0.10550309343866981,0.010550309343866983,-1.0,-0.010550309343866983,14014.085059560817,-1.2345679012345623,0.5235602094240838,14.731247049691387
M_491,2023-12-13 00:00:00+00:00,Middlesbrough,Hull,1,2,1.83,4.0,1.89,4.1,0,0.428851350793221,1.8,0.46594007133727255,1.4,-0.037088720544051546,0.40000000000000013,30.0,0.0,0,0,0.23338890137069424,0.7023654989118677,-0.4689765975411735,-0.03174603174603163,-0.024390243902438935,-0.007355787843592698,4.0,4.0,0.0,183.90541871194296,183.50920081420418,77.62059155388863,104.94885924188785,184.21110619634678,182.1538228941321,29.79810659240482,28.38560648612688,0.39621789773877936,-27.328267687999215,2.057283302214671,1.4125001062779425,22.950275151753534,31.1646342670033,-8.214359115249767,0.0,0.0,5,1,2.6738876648774945,7.349741848636007,0.0,4,-4.675854183758512,0.6439195360424876,0.1783727509577524,0.42432185583004944,away,0.42432185583004944,4.0,4.1,0.14144061861001647,0.014144061861001648,3.0,0.04243218558300495,14608.73331758412,-2.4390243902438935,0.5464480874316939,9.74714486107937
M_129,2023-12-15 00:00:00+00:00,Nott'm Forest,Tottenham,0,2,4.2,1.73,4.51,1.76,0,0.20959773644504565,1.1,0.5080345173720655,1.7,-0.29843678092701986,-0.5999999999999999,30.0,0.0,0,0,0.2769172934294546,-0.08364742177470341,0.360564715204158,-0.0687361419068735,-0.017045454545454586,-0.05169068736141891,9.0,5.0,4.0,191.56927363196652,185.5840212825603,71.15719714532149,89.63076083895976,187.20107319245284,182.852195387553,33.31712162030396,26.0587176978583,5.985252349406238,-18.47356369363827,4.348877804899843,7.258403922445659,19.389523125420062,26.024112110740887,-6.634588985320825,0.0,0.0,5,4,1.8336488537720272,2.7827257544772612,0.0,1,-0.949076900705234,0.48536417771903967,1.0385295464199666,-0.10968002745393857,home,1.0385295464199666,4.2,4.51,0.3245404832562396,0.03245404832562396,-1.0,-0.03245404832562396,14134.620780519092,-6.873614190687349,0.23809523809523808,24.72689396238016
